"id","name","latitude","longitude","property_type","room_type","price","accommodates","bedrooms","beds","bathrooms","shared_bathroom","minimum_nights","maximum_nights","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","Kitchen","Wifi","Air_conditioning","Elevator","Dishes_and_silverware","Washer","Body_soap","Microwave","Paid_parking_off_premises","total_amenities","short_term_availability","long_term_availability","years","host_id","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_identity_verified"
794902575836290432,"3 Amb. 63m2 Yrigoyen Suites BA Casco Histórico",-34.6095500972513,-58.3795424613769,"Entire rental unit","Entire home/apt",13460,6,2,4,1.5,"No",2,1125,12,5,5,5,5,5,5,5,"FALSE","1","1","0","1","1","0","0","1","0",5,"0","1",5.32328767123288,166615822,"within an hour",1,1,"FALSE","TRUE"
798521842798988416,"Habitación en suite Balcarce, San Telmo",-34.612366734628,-58.3715054623019,"Private room in rental unit","Private room",5177,2,1,1,1,"No",3,365,1,4,3,4,4,2,3,4,"FALSE","1","1","1","1","1","1","1","1","0",8,"1","1",0.386301369863014,491567081,"within an hour",1,0.92,"FALSE","TRUE"
795558880064930944,"Hermoso Departamento cerca del Obelisco",-34.6093001904741,-58.3840785584778,"Entire rental unit","Entire home/apt",7809,2,1,1,1,"No",4,1125,3,4.33,4.67,4.33,4.33,4.67,4,4.67,"FALSE","1","1","1","0","1","0","1","1","0",6,"1","0",4.32876712328767,234799487,"within an hour",1,1,"FALSE","TRUE"
799830739827068032,"Gran ubicación, Super comodo a estrenar 3 pax - 1",-34.61616860784,-58.3798707319919,"Entire rental unit","Entire home/apt",7515,3,1,2,1,"No",3,1125,2,5,5,5,5,5,5,5,"FALSE","1","0","0","1","1","0","1","1","0",5,"0","1",6.65479452054795,94350422,"within an hour",0.96,1,"TRUE","TRUE"
798782512207146368,"Acogedor departamento en el corazón de la ciudad",-34.60914,-58.37535,"Entire rental unit","Entire home/apt",5030,3,1,2,1,"No",3,365,6,4.83,4.83,4.83,5,4.83,4.83,4.83,"TRUE","1","1","1","1","1","1","1","0","0",7,"1","1",1.31506849315068,439875656,"within an hour",1,1,"FALSE","TRUE"
799996166862151296,"Departamento nuevo en San Telmo",-34.6141536185809,-58.3802108675347,"Entire rental unit","Entire home/apt",6183,3,1,1,1,"No",1,1125,4,5,5,5,4.5,5,4.75,5,"FALSE","1","1","0","1","1","0","0","1","0",5,"1","1",5.43013698630137,160785982,"within an hour",1,0.78,"FALSE","TRUE"
800017712624535808,"Nuevo depto Gran Ubicacion a Estrenar! 3 pax",-34.6157664928068,-58.3795543121234,"Entire rental unit","Entire home/apt",8223,3,1,2,1,"No",3,1125,2,3,3,4.5,5,4,4.5,3.5,"FALSE","1","0","0","1","1","0","1","1","0",5,"1","0",6.65479452054795,94350422,"within an hour",0.96,1,"TRUE","TRUE"
800020283732019712,"Gran ubicación, Super comodo a estrenar 3 pax - 3",-34.6139800570749,-58.3793188884909,"Entire rental unit","Entire home/apt",7308,3,1,2,1,"No",3,1125,9,4.89,4.78,4.89,4.89,5,5,4.89,"FALSE","1","1","0","1","1","0","0","1","0",5,"1","1",6.65479452054795,94350422,"within an hour",0.96,1,"TRUE","TRUE"
801555525745436672,"Departamento nuevo en San Telmo!",-34.6155585916731,-58.37997802377,"Entire rental unit","Entire home/apt",6212,3,1,1,1,"No",1,1125,4,5,4.75,4.75,5,5,4.75,5,"FALSE","1","1","0","1","1","0","1","1","1",7,"1","1",5.43013698630137,160785982,"within an hour",1,0.78,"FALSE","TRUE"
801622950567855360,"Habitación estilo desván 3pax",-34.6149696171698,-58.3733761646709,"Room in hotel","Private room",16642,3,1,2,1.5,"No",1,365,2,4.5,3.5,5,5,5,5,3.5,"TRUE","1","1","1","0","0","0","0","0","0",3,"1","1",11.4767123287671,1409800,"within an hour",1,0.92,"TRUE","TRUE"
8.02849371708e+17,"Dpto nuevo en San Telmo 2!",-34.6157179780896,-58.3783218381432,"Entire rental unit","Entire home/apt",5858,3,1,1,1,"No",1,365,3,5,5,5,5,5,5,5,"FALSE","1","1","0","1","1","0","1","1","1",7,"0","1",5.43013698630137,160785982,"within an hour",1,0.78,"FALSE","TRUE"
800969977004552064,"Amplio monoambiente con piscina",-34.61323,-58.38023,"Entire rental unit","Entire home/apt",6154,2,1,1,1,"No",1,365,9,4.78,4.78,4.33,4.89,4.78,4.78,4.78,"FALSE","1","1","1","1","1","0","1","0","0",6,"1","1",0.336986301369863,493964750,"within an hour",1,1,"FALSE","TRUE"
801384110531697152,"Luminoso Loft en San Telmo.",-34.6147176,-58.3730821,"Entire loft","Entire home/apt",6727,2,1,1,1,"No",4,90,1,3,3,2,3,5,4,3,"FALSE","1","1","0","0","1","0","0","1","0",4,"0","1",5.17808219178082,176176353,"within a day",1,1,"FALSE","FALSE"
807051203053120000,"Depto en Centro Bs As Cochera",-34.6147127037122,-58.3795652044407,"Entire rental unit","Entire home/apt",7248,2,1,1,1,"No",2,365,2,5,5,4.5,4.5,5,5,5,"TRUE","1","1","1","1","1","1","0","1","0",7,"1","1",12.0082191780822,560338,"within an hour",1,1,"FALSE","TRUE"
807297029939859200,"Departamento con Piscina cerca de Plaza de Mayo",-34.6115181,-58.3738937,"Entire rental unit","Entire home/apt",9704,2,1,1,1,"No",1,90,17,4.88,5,4.88,4.82,4.94,4.82,4.88,"TRUE","1","1","1","0","1","1","0","0","0",5,"1","0",7.53424657534247,47323897,"within an hour",1,0.97,"FALSE","TRUE"
805791668938602112,"Espacioso, 2 dormitorios, balcón",-34.6157839104167,-58.3728186416526,"Entire rental unit","Entire home/apt",4970,4,2,3,1,"No",3,365,3,5,5,5,5,5,4.67,4.67,"FALSE","1","1","1","0","1","0","1","1","1",7,"0","1",0.298630136986301,496408499,"within an hour",1,1,"FALSE","TRUE"
807772049446573952,"Enjoy this Stylish Apartment close to Everything",-34.61584,-58.376,"Entire rental unit","Entire home/apt",7455,2,1,1,1,"No",2,15,2,5,5,5,5,5,5,5,"TRUE","1","1","0","0","1","0","1","1","0",5,"0","0",9.31232876712329,11256892,"within an hour",1,1,"TRUE","TRUE"
806502580000068608,"Alquilo super habitación promo.",-34.6108486091466,-58.3788102268536,"Private room in serviced apartment","Private room",4349,2,1,1,1,"Yes",1,365,8,5,4.88,4.75,5,4.88,5,4.88,"TRUE","1","1","1","0","0","1","0","0","0",4,"0","1",7.46027397260274,49460212,"within an hour",1,0.89,"FALSE","TRUE"
810685809543390848,"Clásico y Moderno 3 dorm en edificio histórico",-34.6119598,-58.3831656,"Entire rental unit","Entire home/apt",17601,6,3,3,2.5,"No",2,365,1,5,5,5,5,5,5,4,"TRUE","1","1","1","1","1","1","1","0","0",7,"0","1",7.54520547945206,47021658,"within an hour",1,1,"TRUE","TRUE"
810715400477310976,"Apart en San Telmo- Paseo de la Cisterna- 617",-34.6115180117462,-58.3738937973976,"Entire rental unit","Entire home/apt",10354,2,1,1,1,"No",2,30,2,5,5,5,4.5,5,4.5,4,"TRUE","0","1","1","0","0","1","0","0","0",3,"1","0",7.38356164383562,51699880,"within an hour",0.99,0.98,"FALSE","TRUE"
812245331855405312,"Monoambiente Genial",-34.6081184167777,-58.3724136270367,"Entire rental unit","Entire home/apt",4106,2,1,1,1,"No",3,7,1,1,2,2,1,1,4,1,"TRUE","1","1","1","0","0","0","0","0","0",3,"1","1",0.273972602739726,497914204,"within a day",1,1,"FALSE","FALSE"
812250652216113664,"Luxurious Apart in San Telmo-Paseo de la Cisterna",-34.6115181,-58.3738937,"Entire rental unit","Entire home/apt",5827,2,1,1,1,"No",2,30,3,3.67,5,4,4,3.67,5,4.33,"TRUE","1","1","0","1","0","0","0","1","0",4,"1","0",7.38356164383562,51699880,"within an hour",0.99,0.98,"FALSE","TRUE"
812262802309134208,"Apart en San Telmo- Paseo de la Cisterna- 620",-34.6115181,-58.3738937,"Entire rental unit","Entire home/apt",11093,3,1,2,1,"No",2,30,5,4.8,4.8,4.8,5,4.8,5,4.8,"TRUE","1","1","0","1","1","0","0","1","0",5,"0","0",7.38356164383562,51699880,"within an hour",0.99,0.98,"FALSE","TRUE"
812864750132803712,"Paseo de la Cisterna - Brand New Apartment!",-34.6103609747657,-58.372867210843,"Entire rental unit","Entire home/apt",8490,2,1,1,1,"No",3,1125,2,5,5,5,5,5,5,5,"FALSE","1","1","1","1","1","0","1","0","0",6,"0","1",0.271232876712329,498051443,"within an hour",1,1,"FALSE","FALSE"
813072111672804992,"Apartamentos in the museum house",-34.6103683542136,-58.3736784774613,"Entire rental unit","Entire home/apt",7426,2,1,1,1,"No",2,365,9,4.78,4.67,4.67,5,5,4.56,4.78,"TRUE","1","1","1","0","1","0","1","0","0",5,"1","1",3.92876712328767,265575582,"within an hour",1,1,"FALSE","TRUE"
813091273350596992,"Hermoso depto familiar",-34.6085652922533,-58.383073709502,"Entire rental unit","Entire home/apt",7633,4,1,3,1,"No",2,365,2,4,4,4,5,4.5,5,4.5,"TRUE","1","1","1","0","1","0","0","0","0",4,"1","1",4.31780821917808,235745389,"within an hour",1,0.99,"FALSE","TRUE"
815993593352535040,"San Telmo Deluxe Studio",-34.6104462560565,-58.373698920091,"Entire rental unit","Entire home/apt",10354,4,1,2,1,"No",2,30,1,5,5,5,5,5,5,5,"FALSE","1","0","1","0","1","0","1","1","0",5,"1","0",8.1041095890411,30283761,"within an hour",0.99,0.99,"TRUE","TRUE"
813711549366530816,"San Telmo duplex with patio, air conditioning TV",-34.6155431992931,-58.3737279236708,"Entire rental unit","Entire home/apt",7248,3,1,2,1,"No",3,365,1,4,4,4,5,4,4,4,"FALSE","1","1","1","0","1","1","0","1","1",7,"1","1",10.758904109589,3150517,"within an hour",0.98,0.96,"FALSE","TRUE"
813594368889333248,"San Telmo 3pax w/bathroom air c. TV patio",-34.6155644335759,-58.3756470790667,"Entire rental unit","Entire home/apt",5177,3,1,1,1,"No",7,365,1,5,5,5,5,5,5,5,"FALSE","1","1","1","0","1","1","0","1","1",7,"1","0",10.758904109589,3150517,"within an hour",0.98,0.96,"FALSE","TRUE"
817422429456006272,"Bello studio en torre con amenities",-34.6150677884188,-58.3787364997159,"Entire rental unit","Entire home/apt",7751,4,1,1,1,"No",3,45,3,5,5,5,5,5,5,5,"FALSE","1","1","1","1","1","0","1","1","0",7,"1","0",4.71780821917808,210147055,"within an hour",1,0.99,"FALSE","TRUE"
817470968789437952,"Studio in San Telmo- Paseo de la Cisterna- 503",-34.6115181,-58.3738937,"Entire rental unit","Entire home/apt",10401,2,1,2,1,"No",2,30,1,5,5,5,5,5,5,5,"TRUE","1","1","0","1","1","0","0","1","0",5,"1","0",7.38356164383562,51699880,"within an hour",0.99,0.98,"FALSE","TRUE"
818039758926420096,"Apart in San Telmo- Paseo de la Cisterna- 331",-34.6115180117462,-58.3738937973976,"Entire rental unit","Entire home/apt",14495,5,1,4,1,"No",2,30,3,5,5,5,5,5,5,5,"TRUE","0","1","1","0","1","0","0","1","0",4,"1","0",7.38356164383562,51699880,"within an hour",0.99,0.98,"FALSE","TRUE"
816686078750766336,"Departamento en Av 9 de julio",-34.6148295245583,-58.3811786520878,"Entire rental unit","Entire home/apt",8100,2,1,1,1,"No",3,365,4,5,4.75,4.5,4.75,4.5,4.75,4.75,"FALSE","1","1","1","0","1","1","0","1","0",6,"1","0",1.99452054794521,400499573,"within an hour",1,1,"FALSE","FALSE"
818133948422217472,"Monoambiente con balcón y pileta en casco porteño.",-34.6121181921621,-58.3706458920922,"Entire rental unit","Entire home/apt",19672,2,1,1,1,"No",2,365,6,4.67,4.83,5,4.67,5,4.83,4.83,"TRUE","1","1","1","1","1","0","0","0","0",5,"1","0",7.64383561643836,44168030,"within an hour",1,1,"FALSE","TRUE"
818289043509005952,"Luxurious Apart in San Telmo-Paseo de la Cisterna",-34.6115181,-58.3738937,"Entire rental unit","Entire home/apt",10354,2,1,1,1,"No",2,30,2,5,5,5,5,5,5,5,"TRUE","1","1","1","0","1","1","0","1","0",6,"1","0",7.38356164383562,51699880,"within an hour",0.99,0.98,"FALSE","TRUE"
815235888215281920,"Céntrico San Telmo SPEED WIFI",-34.6167889970983,-58.3787553995477,"Entire rental unit","Entire home/apt",16862,4,2,3,1.5,"No",3,365,1,5,5,5,5,5,5,5,"TRUE","1","1","0","1","1","0","1","1","0",6,"1","1",0.931506849315068,461691522,"within an hour",1,0.67,"FALSE","FALSE"
815351719323256704,"Departamento Buenos Aires Centro - San Telmo",-34.6114807520029,-58.3740748465061,"Entire serviced apartment","Entire home/apt",8047,2,1,1,1,"No",2,1125,5,5,5,5,5,5,5,5,"TRUE","1","1","0","1","1","0","0","1","0",5,"1","1",5.36164383561644,164141783,"within an hour",1,1,"FALSE","TRUE"
819519960836123008,"Dpto Premium en Av 9 de julio",-34.6152464295417,-58.3802580088377,"Entire rental unit","Entire home/apt",13900,3,1,2,1,"No",3,365,1,5,4,4,5,5,5,4,"FALSE","1","1","0","0","1","1","0","1","0",5,"0","1",1.99452054794521,400499573,"within an hour",1,1,"FALSE","FALSE"
823101254024884608,"Lujoso Apart en San Telmo-Paseo de la Cisterna1032",-34.6115181,-58.3738937,"Entire rental unit","Entire home/apt",12482,3,1,2,1,"No",2,30,3,4.33,4.67,4.67,4,4.33,5,4.33,"TRUE","0","1","1","0","1","1","1","1","0",6,"1","0",7.38356164383562,51699880,"within an hour",0.99,0.98,"FALSE","TRUE"
823103533169763328,"Lujoso Apart en San Telmo-Paseo de la Cisterna1232",-34.6115181,-58.3738937,"Entire rental unit","Entire home/apt",14146,3,1,2,1,"No",2,30,1,3,4,4,4,1,4,4,"TRUE","0","1","1","0","0","1","0","0","0",3,"1","0",7.38356164383562,51699880,"within an hour",0.99,0.98,"FALSE","TRUE"
820361356664555776,"Cálido y confortable apartamento",-34.6115812811366,-58.3740076957703,"Entire rental unit","Entire home/apt",8254,2,1,2,1,"No",2,60,1,5,5,5,5,5,5,5,"FALSE","1","1","0","1","1","0","1","0","0",5,"1","1",8.86027397260274,17341009,"within an hour",1,1,"FALSE","TRUE"
820498868492358144,"Dpto. en el centro de la ciudad",-34.6117166,-58.377326,"Entire rental unit","Entire home/apt",6212,2,1,1,1,"No",3,365,1,5,5,5,5,5,5,5,"TRUE","1","1","1","0","0","0","0","0","0",3,"0","1",7.50684931506849,48101591,"within an hour",1,1,"FALSE","TRUE"
823682924751126272,"Luxurious Studio in San Telmo-Paseo de la Cisterna",-34.6115181,-58.3738937,"Entire rental unit","Entire home/apt",11182,2,1,1,1,"No",2,30,1,5,5,5,5,5,5,5,"TRUE","1","1","0","0","1","0","0","1","0",4,"1","0",7.38356164383562,51699880,"within an hour",0.99,0.98,"FALSE","TRUE"
822340177360331904,"Estudio - Paseo de la Cisterna",-34.61254,-58.3733,"Entire rental unit","Entire home/apt",20000,2,1,1,1,"No",1,365,2,5,5,4.5,5,5,5,5,"TRUE","1","1","1","0","1","0","0","0","0",4,"1","1",3.78082191780822,279222409,"within an hour",0.9,0.71,"FALSE","TRUE"
820896609490196096,"Luminoso depto en Paseo Cisterna",-34.61214,-58.37289,"Entire rental unit","Entire home/apt",9200,2,1,1,1,"No",3,30,2,5,4.5,4,4.5,5,4.5,4.5,"TRUE","1","1","1","0","0","0","0","0","0",3,"1","1",3.67123287671233,291576699,"within a few hours",0.96,0.83,"FALSE","FALSE"
821080516313308544,"Habitacion Privada Casa San Telmo Terraza",-34.6174188153032,-58.382351970205,"Private room in home","Private room",5606,2,1,1,1,"Yes",2,60,1,5,5,5,5,5,5,5,"FALSE","1","1","0","0","1","1","0","0","0",4,"0","0",0.241095890410959,499882327,"within an hour",1,1,"FALSE","TRUE"
823925240083830016,"Acogedor Loft en Pasaje Santamarina, San Telmo",-34.6149817030286,-58.3766641693115,"Entire loft","Entire home/apt",14574,4,3,3,2,"No",5,120,2,5,5,5,5,5,5,5,"TRUE","1","1","1","0","1","0","0","1","0",5,"1","1",0.386301369863014,491584271,"within a few hours",1,1,"FALSE","TRUE"
824918262904282880,"Depto exclusivo en barrio histórico de BsAs",-34.6126826981155,-58.3743649883233,"Entire rental unit","Entire home/apt",6212,2,1,1,1,"No",3,180,5,5,5,4.8,5,5,4.8,5,"FALSE","1","1","0","0","1","0","0","1","0",4,"1","0",0.227397260273973,500680528,"within an hour",1,1,"FALSE","TRUE"
827405386870114816,"Departamento estudio con Pileta",-34.6166058,-58.3904544,"Entire rental unit","Entire home/apt",6212,2,1,1,1,"No",1,365,4,5,5,5,5,4.75,4,4.75,"FALSE","1","1","0","1","1","0","1","1","0",6,"1","1",0.698630136986301,476421455,"within a few hours",0.92,0.6,"FALSE","FALSE"
828297687307655680,"Traumhafte Suite",-34.6089629,-58.378031,"Entire rental unit","Entire home/apt",17554,2,1,1,1,"No",3,1125,1,4,4,1,4,5,5,4,"FALSE","1","1","0","0","0","0","0","0","0",2,"1","1",0.213698630136986,501384712,"within a few hours",1,0.5,"FALSE","TRUE"
827424472195634304,"Mayo temporario",-34.6091838,-58.3855169,"Shared room in hotel","Shared room",11596,2,1,2,1,"Yes",1,365,1,5,5,5,5,5,5,5,"FALSE","1","1","0","0","0","0","0","0","0",2,"1","1",3.40821917808219,315552755,"within a few hours",1,1,"FALSE","TRUE"
829141184284672384,"Quiet one bedroom apartment nearby 9 de Julio Av.",-34.6131207649641,-58.384900272294,"Entire rental unit","Entire home/apt",5769,2,1,1,1,"No",3,14,2,5,5,5,5,5,4,5,"TRUE","1","1","0","1","1","0","1","1","0",6,"1","0",9.48493150684932,9944323,"within an hour",1,0.99,"TRUE","TRUE"
832571004160450944,"Posada azul",-34.6158141683858,-58.3873729579992,"Room in hotel","Private room",4260,1,1,1,1.5,"Yes",1,1125,3,4.67,5,5,5,5,4.67,4.67,"TRUE","1","0","0","0","0","0","0","1","0",2,"1","1",4.1041095890411,251951818,"within an hour",1,1,"FALSE","FALSE"
834646817526928384,"Habitacion Privada Casa San Telmo con Baño Privado",-34.6174592347529,-58.3840311394195,"Private room in home","Private room",5606,2,1,2,1,"No",2,60,1,5,5,4,5,5,4,5,"FALSE","1","1","0","0","1","1","0","0","0",4,"0","0",0.241095890410959,499882327,"within an hour",1,1,"FALSE","TRUE"
831970626528293632,"Excellent Apartment & Location in BA Don't Miss it",-34.6169577194866,-58.3913281559944,"Entire condo","Entire home/apt",5177,2,1,1,1,"No",2,20,1,4,5,5,5,5,5,4,"FALSE","1","1","0","1","1","0","1","1","0",6,"0","1",9.59178082191781,9217220,"within a few hours",1,1,"FALSE","TRUE"
834808763986911616,"Luxurious Studio in San Telmo-Paseo de la Cisterna",-34.6115180117462,-58.3738937973976,"Entire rental unit","Entire home/apt",12425,2,1,1,1,"No",2,30,1,5,5,5,5,5,5,5,"TRUE","1","1","0","0","1","0","0","1","0",4,"1","0",7.38356164383562,51699880,"within an hour",0.99,0.98,"FALSE","TRUE"
836346039995844864,"Increíble apartamento en el centro de la ciudad",-34.6108608677042,-58.377296621788,"Entire rental unit","Entire home/apt",7848,2,1,1,1,"No",1,365,3,4.67,4.67,4.67,4.67,5,4.67,4.67,"FALSE","1","1","1","0","0","0","0","0","0",3,"0","1",6.36164383561644,108475053,"within a day",0.57,0.48,"FALSE","TRUE"
836957863260351616,"Modern Loft in Buenos Aires down town",-34.6149125,-58.3828845,"Entire rental unit","Entire home/apt",6537,2,1,1,1,"No",3,1125,2,5,5,5,5,5,5,5,"FALSE","1","1","1","1","1","0","1","1","0",7,"0","1",7.91232876712329,35322928,"within an hour",1,1,"FALSE","TRUE"
837100524304135936,"Bello Telmo Loft San Nicolás Centro",-34.6121946,-58.3708444,"Entire rental unit","Entire home/apt",5916,3,1,2,1,"No",3,365,1,5,5,5,5,5,5,5,"TRUE","1","1","1","1","1","0","0","1","1",7,"1","1",5.08493150684932,182522517,"within an hour",1,0.97,"FALSE","TRUE"
840773977206304640,"Sevilla home hotel Habitación Doble 2 camas",-34.6106608,-58.3902786,"Room in hotel","Private room",3727,2,1,2,1,"No",1,365,2,4,4,4,4.5,3.5,5,4.5,"TRUE","0","1","0","0","0","0","1","0","1",3,"1","1",1.47397260273973,431659667,"within an hour",0.96,0.99,"FALSE","TRUE"
842209840898881024,"Buenos Aires enjoyable apartment",-34.6118407738976,-58.3812571763887,"Entire condo","Entire home/apt",5651,4,2,4,1,"No",1,10,3,5,5,5,5,4.67,4.67,5,"FALSE","1","1","1","1","1","0","1","1","0",7,"1","0",0.164383561643836,504195797,"within an hour",1,1,"FALSE","TRUE"
842566955802551040,"Piso 12 muy luminoso y confortable/Piscina",-34.6103270440038,-58.3735855057363,"Entire rental unit","Entire home/apt",13057,2,1,2,1,"No",1,365,2,5,5,5,5,5,5,5,"FALSE","1","1","0","1","1","0","0","0","0",4,"1","0",7.31506849315068,54395850,"within an hour",1,1,"FALSE","TRUE"
844479628718408320,"Departamento con Piscina cercano a Plaza de Mayo",-34.6115181,-58.3738937,"Entire rental unit","Entire home/apt",6005,2,1,1,1,"No",3,30,1,5,5,5,5,5,5,5,"TRUE","1","1","1","0","1","1","0","0","0",5,"1","0",7.53424657534247,47323897,"within an hour",1,0.97,"FALSE","TRUE"
844100798944567040,"Espacioso departamento San Telmo",-34.6107764459893,-58.3707185730937,"Entire rental unit","Entire home/apt",4941,2,1,1,1,"No",1,365,3,5,5,4.67,5,5,5,5,"FALSE","1","1","1","0","0","0","0","0","0",3,"1","1",5.58630136986301,153252509,"within an hour",0.94,1,"FALSE","TRUE"
847087313014373504,"Hermosa casa antigua reciclada a nueva",-34.6172065817513,-58.3871529278505,"Private room in home","Private room",9940,5,4,7,3.5,"No",1,1125,1,5,5,4,5,5,4,5,"FALSE","1","1","1","0","1","1","1","1","0",7,"1","0",0.142465753424658,505382750,"within an hour",1,1,"FALSE","TRUE"
845865398932755456,"Alojamiento en casco Histórico.",-34.6138890862488,-58.3872980458766,"Entire rental unit","Entire home/apt",5374,3,1,2,1,"No",2,1125,1,5,5,5,4,5,4,5,"TRUE","1","1","0","0","1","0","1","1","0",5,"0","0",7.08767123287671,65754874,"within an hour",1,1,"FALSE","TRUE"
847350344172787456,"Departamento Sol a Sol",-34.6175589,-58.3853729,"Entire rental unit","Entire home/apt",9018,3,1,3,1,"No",1,365,1,5,4,4,5,4,4,4,"TRUE","1","0","1","1","1","0","1","1","0",6,"1","1",0.142465753424658,505451618,"within an hour",1,1,"FALSE","TRUE"
